PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
CHEBI:102166	chemical-affects	GABRA2	DrugBank			http://pathwaycommons.org/pc12/Control_2110e4ac150255aa8cc781db3ff85a0e;http://pathwaycommons.org/pc12/BiochemicalReaction_8c3dee531566adcc99d101b40d9bccbc
CHEBI:102166	chemical-affects	GABRA3	DrugBank			http://pathwaycommons.org/pc12/Control_c8b617315ab675c9435a3ffa1a880ce4;http://pathwaycommons.org/pc12/BiochemicalReaction_f384210e4b3c5c98103b553194f34f4d
CHEBI:102166	chemical-affects	GABRA4	DrugBank			http://pathwaycommons.org/pc12/Control_9c2c9d2143dc655e7e8de92a2de94aeb;http://pathwaycommons.org/pc12/BiochemicalReaction_3b19b30395f33c22f6cb61aa1667731d
CHEBI:102166	chemical-affects	GABRA5	DrugBank			http://pathwaycommons.org/pc12/Control_c1ccd54c903d8305000444cefafbeb82;http://pathwaycommons.org/pc12/BiochemicalReaction_8b33ee3fbd6f71687d112154d4d23178
CHEBI:102166	chemical-affects	GABRA6	DrugBank			http://pathwaycommons.org/pc12/Control_5373e788cc5fe151abd58e480a0f7a93;http://pathwaycommons.org/pc12/BiochemicalReaction_d2b2ac86468309cc2fa18e4ae3784795
CHEBI:102166	chemical-affects	GRIA2	DrugBank			http://pathwaycommons.org/pc12/Control_2ad6db86ef1781151c2dcafbfd94af14;http://pathwaycommons.org/pc12/BiochemicalReaction_a943b02be9b8c34204808be0c9f30743
CHEBI:102166	chemical-affects	GRIK2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_5557950649aef9e877d7798a6a4d2828;http://pathwaycommons.org/pc12/Control_5fbdeddc5b0d0d3fe29923a5a5dfdde2
CHEBI:102167	chemical-affects	CYP26A1	DrugBank			http://pathwaycommons.org/pc12/Control_71872d227f19cdae187cc7e28b96ad81;http://pathwaycommons.org/pc12/BiochemicalReaction_3385c60a0ad2c0b2a6ee6a1f57cd301e
CHEBI:102216	chemical-affects	GABRA1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_cc5fb3cece1eca328a3f78a44674ff57;http://pathwaycommons.org/pc12/Control_c8a73717ac60eeb83cb53206a4facc92
CHEBI:102524	chemical-affects	CHRNA4	DrugBank			http://pathwaycommons.org/pc12/Control_5bcf9b72824d6c456f6139079d2d53ce;http://pathwaycommons.org/pc12/BiochemicalReaction_89793979f11fa8b0ab0c406495b98e64
CHEBI:102524	chemical-affects	CHRNA7	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2e9b551f85460af16bbb354eb9a2b7b7;http://pathwaycommons.org/pc12/Control_234b8eaf71329d1b55f83cb513d02f6e
CHEBI:102524	chemical-affects	GABRA1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_cc5fb3cece1eca328a3f78a44674ff57;http://pathwaycommons.org/pc12/Control_0118dcc53efe459041cb2dfa84a568c8;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRA2	DrugBank			http://pathwaycommons.org/pc12/Control_8a4659bfc2fd76385a7ffee31b24944c;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/BiochemicalReaction_8c3dee531566adcc99d101b40d9bccbc
CHEBI:102524	chemical-affects	GABRA3	DrugBank			http://pathwaycommons.org/pc12/Control_eb3ed6f437f1ae13db08581d1395004e;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/BiochemicalReaction_f384210e4b3c5c98103b553194f34f4d
CHEBI:102524	chemical-affects	GABRA4	DrugBank			http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/BiochemicalReaction_3b19b30395f33c22f6cb61aa1667731d;http://pathwaycommons.org/pc12/Control_2eda5ac3ed0a176241afa4ceda877a58
CHEBI:102524	chemical-affects	GABRA5	DrugBank			http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/Control_dd0d67410ce95399fae55ddb779cf29a;http://pathwaycommons.org/pc12/BiochemicalReaction_8b33ee3fbd6f71687d112154d4d23178
CHEBI:102524	chemical-affects	GABRA6	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_d2b2ac86468309cc2fa18e4ae3784795;http://pathwaycommons.org/pc12/Control_00f1138f0061c9213aaac1530adfb6ad;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRB1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bb656dc94f11f1231afd4691f9041a82;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRB2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_365c1e395948c9cbeb7e95f599309253;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRB3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_9108d8c38d8a7a4b2e4ca89ae2aa2916;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRD	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_bf727c6cd71049e0d6ec16b9d69d62c8;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRE	DrugBank			http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/BiochemicalReaction_e7e5ed6267118d1565105264b857c207
CHEBI:102524	chemical-affects	GABRG1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_a1050e766125d97192d942b5f84aaed5;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRG2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_6ef3e19427ed0f378376a1cc50fab013;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GABRG3	DrugBank			http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/BiochemicalReaction_71727cedb1e5e9dfbeac0f70fd74ee20
CHEBI:102524	chemical-affects	GABRP	DrugBank			http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962;http://pathwaycommons.org/pc12/BiochemicalReaction_ff8e43cca561e1e852d5bc7da26e1d84
CHEBI:102524	chemical-affects	GABRQ	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_de1b3f44211a6e89f878e9aa37b45cd6;http://pathwaycommons.org/pc12/Control_0b80415d41c8dd8573e69aae9604f962
CHEBI:102524	chemical-affects	GRIA2	DrugBank			http://pathwaycommons.org/pc12/Control_d87c4734bb1d224486a2ff0ce4f76af3;http://pathwaycommons.org/pc12/BiochemicalReaction_a943b02be9b8c34204808be0c9f30743
CHEBI:102524	chemical-affects	GRIK2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_5557950649aef9e877d7798a6a4d2828;http://pathwaycommons.org/pc12/Control_9a6bca4461f64d33fb3b73832636eaf8
CHEBI:10304	chemical-affects	ADRA2A	DrugBank			http://pathwaycommons.org/pc12/Control_060dc4cf5757c197dad715ee130796a8;http://pathwaycommons.org/pc12/BiochemicalReaction_2612a1ef41ae12d1e9aa263254b2de30
CHEBI:10304	chemical-affects	ADRA2B	DrugBank			http://pathwaycommons.org/pc12/Control_060dc4cf5757c197dad715ee130796a8;http://pathwaycommons.org/pc12/BiochemicalReaction_850ce157f78c91b70416ca9c69c06923
CHEBI:10304	chemical-affects	ADRA2C	DrugBank			http://pathwaycommons.org/pc12/Control_060dc4cf5757c197dad715ee130796a8;http://pathwaycommons.org/pc12/BiochemicalReaction_ed9c053bea47bb85f3c7b0a79b32edcf
CHEBI:103931	chemical-affects	ADRA1A	DrugBank			http://pathwaycommons.org/pc12/Control_ccde31af1c965313664ef0bca350e4b9;http://pathwaycommons.org/pc12/BiochemicalReaction_96c637bcd965c61e3e6e1514323f80e0
CHEBI:103932	chemical-affects	ABCB1	DrugBank			http://pathwaycommons.org/pc12/Control_7ae7480ec0287a8d0e1db3e5905499d0;http://pathwaycommons.org/pc12/BiochemicalReaction_e48e10455404bb0599038f9b03462e5e
CHEBI:104017	chemical-affects	CHRM1	DrugBank			http://pathwaycommons.org/pc12/Control_ca80942436139d95810f4202933ce9de;http://pathwaycommons.org/pc12/BiochemicalReaction_1e9afa8b3da362d4ee72346b625bb09c
CHEBI:104017	chemical-affects	CHRM2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_cd2963841da42bba7e642ba3db0d18e4;http://pathwaycommons.org/pc12/Control_61681c9d2e734e039efe7579eeb2deee
CHEBI:104017	chemical-affects	CHRM3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f0970a9df21d4ec4c1e1df2dcb43c7b0;http://pathwaycommons.org/pc12/Control_f77645936e9a7d2a4b4531b6966783ba
CHEBI:104017	chemical-affects	CHRM4	DrugBank			http://pathwaycommons.org/pc12/Control_40a5ea5165926a6275287b6faa986099;http://pathwaycommons.org/pc12/BiochemicalReaction_5f399a8fdb25b0223ef06b9b3593388f
CHEBI:104017	chemical-affects	CHRM5	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_3cb15115c31bd6b63a1fc435267a23dd;http://pathwaycommons.org/pc12/Control_f2084cc7f9c8b07293bc0d27e2036451
CHEBI:104017	chemical-affects	HRH1	DrugBank			http://pathwaycommons.org/pc12/Control_ee67b2c111ccda22fb418a3b01763c97;http://pathwaycommons.org/pc12/BiochemicalReaction_5aadb4d480e0bb7d86adaf9aaa87d767
CHEBI:10429	chemical-affects	RBP3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_119151de0f99493d369e18bd7142ee5b;http://pathwaycommons.org/pc12/Control_514beea5cb8102a7fc40fc5b4d146cba
CHEBI:104872	chemical-affects	PDE4B	DrugBank			http://pathwaycommons.org/pc12/Control_4b2ba0bf668f52651c5f3d6c4aa02255;http://pathwaycommons.org/pc12/BiochemicalReaction_99cd52e62891e29054576db22f4d7b9b
CHEBI:104872	chemical-affects	PDE4D	DrugBank			http://pathwaycommons.org/pc12/Control_3d845bacb04e2e419bb4a3dfa50b53bf;http://pathwaycommons.org/pc12/BiochemicalReaction_4ce12e14262b08972aa346e90da203c3
CHEBI:10588	chemical-affects	HTR2C	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dfc8494fd6e490259ca4f22013068d19;http://pathwaycommons.org/pc12/Control_85ce6d45dbaf0a6355c9c873d53028ee
CHEBI:10607	chemical-affects	ESR1	DrugBank			http://pathwaycommons.org/pc12/Control_0bb8e0e4011b34d5609bb43d42ae17c5;http://pathwaycommons.org/pc12/BiochemicalReaction_bfbd6b6d49648e087c5dbc5ce6cbccfb
CHEBI:10650	chemical-affects	HTR1A	DrugBank			http://pathwaycommons.org/pc12/Control_f64582ba0f808db0575366a59a5e2d48;http://pathwaycommons.org/pc12/BiochemicalReaction_aaff4956f1c1dae370d145a7d433e1f9
CHEBI:10650	chemical-affects	HTR1B	DrugBank			http://pathwaycommons.org/pc12/Control_6e0aaadc28c75b82d823a628940c31c4;http://pathwaycommons.org/pc12/BiochemicalReaction_7c93105cd0b32f5d672b2e684bb48ea0
CHEBI:10650	chemical-affects	HTR1D	DrugBank			http://pathwaycommons.org/pc12/Control_031b179ad00c05c9007a0cfddd28300f;http://pathwaycommons.org/pc12/BiochemicalReaction_79fedf056cd29a4e5c3603c71a9fc958
CHEBI:10650	chemical-affects	HTR1F	DrugBank			http://pathwaycommons.org/pc12/Control_9d54715887f2d130fa4985aff49b0101;http://pathwaycommons.org/pc12/BiochemicalReaction_21fa1684af1c1419734f9fca0ac3da2d
CHEBI:106738	chemical-affects	CYC1	DrugBank			http://pathwaycommons.org/pc12/Control_d7b9302b1a2debf8a9124f7fe1eaa162;http://pathwaycommons.org/pc12/BiochemicalReaction_960f7830a3bc15e90dd1768e67e28a08
CHEBI:106738	chemical-affects	MT-CYB	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dd3eba6a1fa96d75511657c1a9afaf66;http://pathwaycommons.org/pc12/Control_e6f7d62887c23e0fb874daff7191fd78
CHEBI:106738	chemical-affects	UQCR10	DrugBank			http://pathwaycommons.org/pc12/Control_153789d38d5c1fa3a0541dea56991a13;http://pathwaycommons.org/pc12/BiochemicalReaction_d3a8b515f4a2b2015aaeb50a2b289c5d
CHEBI:106738	chemical-affects	UQCR11	DrugBank			http://pathwaycommons.org/pc12/Control_dcdd14bd69fa28ed47cb08b5e7e7921b;http://pathwaycommons.org/pc12/BiochemicalReaction_29aee603fda0ad2c8b4442e421e5010e
CHEBI:106738	chemical-affects	UQCRB	DrugBank			http://pathwaycommons.org/pc12/Control_524116253ad60ec9df497f890403de27;http://pathwaycommons.org/pc12/BiochemicalReaction_11b40d6ed1af54baa80bd319f12fc92c
CHEBI:106738	chemical-affects	UQCRC1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1839bde71f0130602767476b8a0e231e;http://pathwaycommons.org/pc12/Control_cfed7651bb6155fad4f093cf470d56d8
CHEBI:106738	chemical-affects	UQCRC2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_53684b178c7706de3234304767708b13;http://pathwaycommons.org/pc12/Control_ce47f0191328925c0409d5232c0924ae
CHEBI:106738	chemical-affects	UQCRFS1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_4280ac363985c5806524e7117e6d05c1;http://pathwaycommons.org/pc12/Control_6daa3e6515fd9a987f8531d5f2150c01
CHEBI:106738	chemical-affects	UQCRH	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_965784789229470c59b044abeaebb2bc;http://pathwaycommons.org/pc12/Control_d15a4368e03946497734ee82de2ae894
CHEBI:106738	chemical-affects	UQCRQ	DrugBank			http://pathwaycommons.org/pc12/Control_1afe66c1f6abddd0f2f330c7efea716c;http://pathwaycommons.org/pc12/BiochemicalReaction_16cca0d5ca81a21f5efaaf068fb28b6c
CHEBI:107660	chemical-affects	GRIN1	DrugBank			http://pathwaycommons.org/pc12/Control_056744f80e5be4a9bc534ec0ec6d0585;http://pathwaycommons.org/pc12/BiochemicalReaction_b7168cb6d2cd675be7006b5b5f4600f9
CHEBI:107736	chemical-affects	ACHE	DrugBank			http://pathwaycommons.org/pc12/Control_c195d727b88038bbd5903a5d547decfa;http://pathwaycommons.org/pc12/BiochemicalReaction_721b1c222e163e3c64f6979176c261b0
CHEBI:107736	chemical-affects	CHRM1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_1e9afa8b3da362d4ee72346b625bb09c;http://pathwaycommons.org/pc12/Control_b3c9b5e555238dac09d1627eb2bb25d5
CHEBI:107736	chemical-affects	DRD2	DrugBank			http://pathwaycommons.org/pc12/Control_daa6a9c08a24d7e85ffd181ad26679da;http://pathwaycommons.org/pc12/BiochemicalReaction_e65328da4dffc9de1d649dbbd608a17e
CHEBI:107736	chemical-affects	HTR3A	DrugBank			http://pathwaycommons.org/pc12/Control_5226b9ca87044761dbf8f087504faaba;http://pathwaycommons.org/pc12/BiochemicalReaction_169d31aa6fc15da15b0030e40878ad76
CHEBI:107736	chemical-affects	HTR4	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_56fb351338acfe0873cd7792238e9c8d;http://pathwaycommons.org/pc12/Control_5bc78702ba4dbf8e459dddbc479bf0df
CHEBI:109100	chemical-affects	CSNK2A1	DrugBank			http://pathwaycommons.org/pc12/Control_a5a2c03437cadd0b7b8a33cf330a61ab;http://pathwaycommons.org/pc12/BiochemicalReaction_a024279e5a0d0cb6de52a3a962bc56c6
CHEBI:109540	chemical-affects	CFD	DrugBank			http://pathwaycommons.org/pc12/Control_3947e9178b0465c8b1b0986da080f584;http://pathwaycommons.org/pc12/BiochemicalReaction_0de52ae3200312a8a041db4660e704d2
CHEBI:109549	chemical-affects	MTNR1A	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_dbc75c86abbf3902e4e2cf31eb3fa42c;http://pathwaycommons.org/pc12/Control_9a938c44dba18c27c566b15450539e39
CHEBI:109549	chemical-affects	MTNR1B	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_fd1e51c7522641258d507383cd68c2c7;http://pathwaycommons.org/pc12/Control_3f3c1feb955470da3a91cea7b215fee4
CHEBI:109558	chemical-affects	NQO2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_961add64b9d49798cc0ce9d17f64bd95;http://pathwaycommons.org/pc12/Control_2b778cd4fe993501a97cd5c492a42e10
CHEBI:110423	chemical-affects	SLC25A4	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_694a34b379a20eb991b87b0c58372cea;http://pathwaycommons.org/pc12/Control_1350f598e6a9bf3f02566684c56bacff
CHEBI:110423	chemical-affects	SLC25A5	DrugBank			http://pathwaycommons.org/pc12/Control_a72df7c3c1cf8c91c11c5232edf64956;http://pathwaycommons.org/pc12/BiochemicalReaction_904307fd87aea33a580ee69be52ad646
CHEBI:110423	chemical-affects	SLC25A6	DrugBank			http://pathwaycommons.org/pc12/Control_c7d657e4f737d0abe0eaa88b7dac82c0;http://pathwaycommons.org/pc12/BiochemicalReaction_4b20fc7772d6dd79acec5fbeee2810a1
CHEBI:113454	chemical-affects	MB	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_48bf8e4dd3e75d7b13445a3ce58f7d88;http://pathwaycommons.org/pc12/Control_4c0a1e12a5484e64a42e6e0a5f014410
CHEBI:113556	chemical-affects	ADRA1A	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_96c637bcd965c61e3e6e1514323f80e0;http://pathwaycommons.org/pc12/Control_8172652e0ef2866a7ea1d6e1373dc9e1
CHEBI:113556	chemical-affects	ADRA1B	DrugBank			http://pathwaycommons.org/pc12/Control_8172652e0ef2866a7ea1d6e1373dc9e1;http://pathwaycommons.org/pc12/BiochemicalReaction_b82e92a2961ef84f9eeaf5db76bee9ea
CHEBI:113556	chemical-affects	ADRA1D	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_fffc93ce4bd92d0a55ffb92720b5055c;http://pathwaycommons.org/pc12/Control_8172652e0ef2866a7ea1d6e1373dc9e1
CHEBI:113556	chemical-affects	ADRA2A	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_2612a1ef41ae12d1e9aa263254b2de30;http://pathwaycommons.org/pc12/Control_8172652e0ef2866a7ea1d6e1373dc9e1;http://pathwaycommons.org/pc12/Control_b2be98e795f1438cb12f7f3fb7be2e65
CHEBI:113556	chemical-affects	ADRA2B	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_850ce157f78c91b70416ca9c69c06923;http://pathwaycommons.org/pc12/Control_8172652e0ef2866a7ea1d6e1373dc9e1
CHEBI:113556	chemical-affects	ADRA2C	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_ed9c053bea47bb85f3c7b0a79b32edcf;http://pathwaycommons.org/pc12/Control_8172652e0ef2866a7ea1d6e1373dc9e1
CHEBI:113556	chemical-affects	ADRB1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_fdc8632b82186154daef802d046d5720;http://pathwaycommons.org/pc12/Control_707d67ea7a3b05316f8d86f66f3bedb8;http://pathwaycommons.org/pc12/Control_8984b55e644794ff9404234f22561fa5
CHEBI:113556	chemical-affects	ADRB2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_14130b9d54ccf1f712fffd950c74ed36;http://pathwaycommons.org/pc12/Control_707d67ea7a3b05316f8d86f66f3bedb8
CHEBI:113556	chemical-affects	ADRB3	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_c05a615839a234f9122b38383b611a70;http://pathwaycommons.org/pc12/Control_707d67ea7a3b05316f8d86f66f3bedb8
CHEBI:114785	chemical-affects	EGFR	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_a9012aa4ed703da567836ade340fb647;http://pathwaycommons.org/pc12/Control_d336d2526b8491064acde3f94d9aa0a7
CHEBI:114785	chemical-affects	NR1I2	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_d1db7e4fa383123b9b46bdbf8001e906;http://pathwaycommons.org/pc12/Control_6a7f0ee58dc75cf8fbe8019e94089fa2
CHEBI:116225	chemical-affects	MAOA	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_a16f787eec173614e01f8e826dc31053;http://pathwaycommons.org/pc12/Control_0abc60284195ef6062227d53302d2ecf
CHEBI:116225	chemical-affects	MAOB	DrugBank			http://pathwaycommons.org/pc12/Control_5dc6e6bfc2bf8df38631403dc8a22251;http://pathwaycommons.org/pc12/BiochemicalReaction_eae33369aebb4a25d928fac43abf1cd3
CHEBI:116225	chemical-affects	MPO	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_df60563d3c27870e144037c291d624cb;http://pathwaycommons.org/pc12/Control_e47beeeb6c3c1a754798a006b8f61e6e
CHEBI:116225	chemical-affects	SLC18A2	DrugBank			http://pathwaycommons.org/pc12/Control_ae95fdd9a5ad73da1c83bd8016271446;http://pathwaycommons.org/pc12/BiochemicalReaction_5c4beec8ce2b19147f8a8d5e66019e40
CHEBI:116225	chemical-affects	SLC6A2	DrugBank			http://pathwaycommons.org/pc12/Control_17bd8142e5982ced12ced6b08cc4dfc4;http://pathwaycommons.org/pc12/BiochemicalReaction_06ef0b233a4588af0b9a4089445fd0ee
CHEBI:116225	chemical-affects	SLC6A3	DrugBank			http://pathwaycommons.org/pc12/Control_201488e36a72db86a31df52089e3c1e8;http://pathwaycommons.org/pc12/BiochemicalReaction_f92ee152d363debb12bdfe0585aedea0
CHEBI:116225	chemical-affects	SLC6A4	DrugBank			http://pathwaycommons.org/pc12/Control_25432e93880ab135d998a25fc701ca5d;http://pathwaycommons.org/pc12/BiochemicalReaction_0f03bea9dbcbf7bdfe7d9e2bdc236a71
CHEBI:116278	chemical-affects	TOP2A	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_96b602ed453ef692b642abda9dc353ac;http://pathwaycommons.org/pc12/Control_85429cfec323f6237f1a58903f402428
CHEBI:116735	chemical-affects	SCN10A	DrugBank			http://pathwaycommons.org/pc12/Control_7a1c0951d77213a4ede0172b4b18f608;http://pathwaycommons.org/pc12/BiochemicalReaction_c7cd43d904c28b5057c7785ca52fdf55
CHEBI:119915	chemical-affects	ABCB1	DrugBank			http://pathwaycommons.org/pc12/Control_29d37800d62d90c942e84815dc80dc5e;http://pathwaycommons.org/pc12/BiochemicalReaction_e48e10455404bb0599038f9b03462e5e
CHEBI:119915	chemical-affects	OPRD1	DrugBank			http://pathwaycommons.org/pc12/Control_be9ef0024b8ffed97fd8bcaa154d9b3c;http://pathwaycommons.org/pc12/BiochemicalReaction_aa50fcca35def207c001785844c8b3aa
CHEBI:119915	chemical-affects	OPRK1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_f0115f813bef27791c5a989a702443f9;http://pathwaycommons.org/pc12/Control_2a42d0d77eb8343d53e6913f5d9b0fcd
CHEBI:119915	chemical-affects	OPRM1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_84850dafec1b58ae0b15b0061dc188d8;http://pathwaycommons.org/pc12/Control_b8a959d7e06914a589f645cdf9554f5f
CHEBI:125204	chemical-affects	CFB	DrugBank			http://pathwaycommons.org/pc12/Control_3b7b6e1a80032e0b352546a0ca4540d0;http://pathwaycommons.org/pc12/BiochemicalReaction_47435c3b7208b3d91ab0db79d986ea78
CHEBI:125354	chemical-affects	CXCR4	DrugBank			http://pathwaycommons.org/pc12/Control_af1b590660b06868bb66c6e72f48d1e0;http://pathwaycommons.org/pc12/BiochemicalReaction_d0d695927a662b799e0ca93d8004855d
CHEBI:125482	chemical-affects	PTGS1	DrugBank			http://pathwaycommons.org/pc12/BiochemicalReaction_b6c6f7c12232ad121fa9a9f27fa4c947;http://pathwaycommons.org/pc12/Control_1b377e80ea12064c811df8de7f58cf1e
CHEBI:125562	chemical-affects	HDAC8	DrugBank			http://pathwaycommons.org/pc12/Control_d16b333111f49a536f9281122c7aadd4;http://pathwaycommons.org/pc12/BiochemicalReaction_ba1560e8074c936dc0a683939cddace7
